transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount,approval_status,procurement_method,approver_id,approval_date,purchase_order_number,contract_reference
286,2022-01-23,2,15,964,95,503,410.34,Pending,Contract,,,PO-442057,CTR-2021-6321
287,2022-01-27,2,28,207,73,413,48.11,Approved,RFP,269,2022-01-30,PO-352206,CTR-2024-9991
288,2022-01-13,2,27,860,61,27,493.54,Approved,Quotes,45,2022-01-20,PO-942111,
289,2022-01-03,2,16,193,50,426,309.35,Pending,RFP,,,PO-559738,
290,2022-01-16,3,33,214,24,300,183.27,Approved,RFP,525,2022-01-22,PO-590152,
291,2022-01-23,2,18,545,43,36,97.18,Approved,RFP,187,2022-01-26,,CTR-2023-9083
292,2022-01-04,1,32,288,8,473,263.73,Approved,Quotes,717,2022-01-05,,
293,2022-01-08,2,32,472,13,230,160.15,Approved,RFP,772,2022-01-16,PO-729893,
294,2022-01-07,1,31,940,54,505,448.2,Approved,Contract,645,2022-01-17,PO-584407,CTR-2023-2199
295,2022-01-25,1,12,35,9,770,402.44,Approved,RFP,936,2022-02-07,,CTR-2021-3005
296,2022-01-21,1,18,8,69,629,198.26,Approved,RFP,32,2022-01-29,PO-507321,
297,2022-01-01,1,34,674,14,390,192.62,Approved,Quotes,914,2022-01-06,PO-828953,CTR-2023-2979
298,2022-01-23,1,22,490,19,896,156.86,Approved,RFP,973,2022-02-04,,CTR-2020-7308
299,2022-01-24,3,23,140,14,434,47.52,Approved,RFP,718,2022-01-29,PO-295118,
300,2022-01-12,3,20,597,81,816,306.32,Approved,RFP,802,2022-01-24,PO-758189,
301,2022-01-04,1,37,292,32,442,277.8,Pending,Quotes,,,PO-914686,CTR-2025-1293
302,2022-01-06,2,10,767,33,582,279.93,Rejected,Quotes,870,2022-01-13,PO-860240,
303,2022-01-19,2,16,259,26,588,63.59,Approved,Emergency,190,2022-01-31,PO-115696,
304,2022-01-15,1,25,585,57,707,405.24,Approved,Emergency,648,2022-01-28,PO-645412,
305,2022-01-17,1,19,893,55,981,22.15,Approved,RFP,671,2022-01-23,,CTR-2023-8745
306,2022-01-10,2,24,216,47,18,441.47,Approved,RFP,977,2022-01-19,PO-448435,
307,2022-01-07,2,14,543,71,218,473.95,Pending,Quotes,,,,
308,2022-01-12,1,39,168,63,339,97.66,Approved,Quotes,727,2022-01-19,PO-798835,
309,2022-01-09,3,26,408,98,1,0.89,Approved,RFP,991,2022-01-23,,
310,2022-01-28,1,30,881,57,573,22.11,Approved,Quotes,333,2022-02-06,,
311,2022-01-18,2,39,636,32,100,343.71,Approved,Contract,623,2022-01-19,PO-271285,CTR-2024-9357
312,2022-01-27,1,30,366,29,205,548.66,Approved,Quotes,413,2022-02-01,PO-444723,
313,2022-01-17,2,14,394,71,366,501.76,Approved,RFP,553,2022-01-21,PO-994845,
314,2022-01-03,3,33,147,25,709,510.41,Approved,Contract,867,2022-01-05,,CTR-2022-5588
315,2022-01-13,3,11,400,89,904,41.45,Approved,RFP,317,2022-01-15,PO-573729,
316,2022-01-15,3,27,835,62,3,405.11,Approved,Contract,668,2022-01-21,,CTR-2020-6222
317,2022-01-20,2,10,652,67,992,274.1,Pending,RFP,,,PO-395296,CTR-2022-9723
318,2022-01-03,3,33,317,32,928,525.27,Approved,Quotes,202,2022-01-07,,CTR-2022-2034
319,2022-01-13,3,16,460,49,623,324.78,Approved,Quotes,907,2022-01-19,,CTR-2022-4848
320,2022-01-03,1,19,937,70,353,6.21,Pending,RFP,,,PO-270273,
321,2022-01-08,1,38,310,22,888,435.76,Approved,Quotes,928,2022-01-20,PO-669617,
322,2022-01-09,3,28,306,24,45,333.75,Approved,RFP,419,2022-01-11,,CTR-2021-9195
323,2022-01-19,2,17,431,78,360,1.91,Approved,Contract,528,2022-01-29,PO-276101,CTR-2020-7126
324,2022-01-16,2,30,134,47,863,412.85,Rejected,RFP,461,2022-01-17,PO-545432,CTR-2024-3699
325,2022-01-07,3,29,410,83,828,354.83,Approved,RFP,760,2022-01-15,,
326,2022-01-12,1,32,978,51,696,538.46,Approved,Quotes,899,2022-01-17,PO-310333,
327,2022-01-08,3,11,326,54,986,180.44,Approved,Contract,261,2022-01-15,PO-943782,CTR-2025-4427
328,2022-01-04,3,31,517,19,448,89.51,Approved,Quotes,136,2022-01-18,PO-731029,CTR-2022-5973
329,2022-01-14,1,35,473,6,648,377.79,Approved,Contract,362,2022-01-27,PO-447257,CTR-2023-4910
330,2022-01-15,2,30,499,9,993,34.3,Approved,RFP,59,2022-01-25,,
331,2022-01-24,1,28,376,28,510,142.74,Approved,Quotes,478,2022-01-26,PO-303389,
332,2022-01-08,2,21,369,39,919,437.28,Approved,RFP,665,2022-01-16,PO-785520,
333,2022-01-17,1,20,364,82,81,63.35,Approved,RFP,647,2022-01-20,,
334,2022-01-23,2,22,789,97,175,522.09,Approved,Emergency,763,2022-01-31,PO-711016,
335,2022-01-21,3,28,296,55,555,474.37,Approved,Contract,908,2022-01-31,PO-350360,CTR-2023-1797
336,2022-01-09,2,31,132,19,851,74.17,Approved,RFP,559,2022-01-16,PO-989503,
337,2022-01-19,1,30,91,53,470,39.23,Approved,Contract,200,2022-01-24,PO-715090,CTR-2025-7792
338,2022-01-27,1,22,364,83,700,149.24,Approved,RFP,904,2022-02-06,PO-779556,CTR-2024-7375
339,2022-01-04,2,24,837,90,706,449.4,Approved,Quotes,199,2022-01-05,PO-208726,CTR-2020-9651
340,2022-01-21,3,23,489,28,854,133.67,Approved,Quotes,635,2022-02-04,,
341,2022-01-10,1,39,40,3,500,251.73,Approved,RFP,780,2022-01-15,PO-236163,
342,2022-01-04,2,40,554,33,859,39.36,Approved,RFP,489,2022-01-05,PO-833003,CTR-2020-1068
343,2022-01-02,2,21,553,61,89,402.07,Rejected,RFP,714,2022-01-08,,
344,2022-01-11,1,33,814,20,673,382.15,Approved,Contract,950,2022-01-15,PO-776809,CTR-2023-2146
345,2022-01-25,1,24,12,94,468,218.49,Approved,Contract,137,2022-01-29,PO-291846,CTR-2021-8989
346,2022-01-29,1,30,747,1,922,185.19,Pending,Contract,,,PO-513303,CTR-2022-4299
347,2022-01-12,2,30,182,71,25,293.45,Pending,Contract,,,PO-282583,CTR-2025-2824
348,2022-01-22,3,13,632,29,200,110.44,Rejected,Contract,468,2022-01-31,PO-545739,CTR-2024-8017
349,2022-01-04,1,29,445,90,546,111.35,Approved,RFP,932,2022-01-17,PO-305610,
350,2022-01-08,2,34,378,89,126,43.52,Approved,Quotes,632,2022-01-12,PO-138819,
351,2022-01-17,2,40,233,92,785,424.32,Pending,Contract,,,PO-219344,CTR-2020-4019
352,2022-01-26,2,40,300,100,81,387.47,Approved,Quotes,737,2022-01-27,,
353,2022-01-24,1,36,220,70,940,530.79,Approved,Quotes,252,2022-02-06,PO-190105,
354,2022-01-13,1,13,6,40,224,234.89,Approved,Contract,20,2022-01-21,,CTR-2022-1649
355,2022-01-07,2,16,548,41,549,340.4,Approved,Contract,598,2022-01-12,PO-936451,CTR-2024-2236
356,2022-01-10,1,26,35,59,5,252.29,Approved,Quotes,363,2022-01-22,PO-402802,
357,2022-01-15,1,24,315,45,386,39.95,Approved,RFP,276,2022-01-23,PO-512005,
358,2022-01-10,3,23,141,96,205,78.88,Approved,RFP,962,2022-01-15,PO-689855,
359,2022-01-10,2,34,46,94,576,430.98,Approved,Quotes,763,2022-01-20,PO-929948,
360,2022-01-23,3,17,866,53,889,208.23,Pending,RFP,,,PO-820323,
361,2022-01-14,1,38,943,63,516,418.39,Approved,RFP,555,2022-01-18,PO-645131,CTR-2020-8670
362,2022-01-21,2,13,741,97,928,153.26,Approved,RFP,473,2022-01-30,PO-825698,
363,2022-01-09,2,26,913,78,130,337.68,Approved,RFP,177,2022-01-22,,
364,2022-01-06,1,19,438,66,694,56.39,Approved,Contract,837,2022-01-16,PO-727485,CTR-2020-6499
365,2022-01-08,3,28,343,48,301,238.25,Approved,RFP,51,2022-01-19,PO-274791,
366,2022-01-06,3,17,297,61,14,188.72,Approved,Quotes,776,2022-01-12,,
367,2022-01-09,3,25,672,100,487,507.65,Approved,RFP,74,2022-01-22,PO-294812,CTR-2020-1844
368,2022-01-18,2,18,499,34,443,336.52,Approved,RFP,560,2022-02-01,,CTR-2020-3981
369,2022-01-10,3,36,928,48,437,459.96,Pending,Quotes,,,PO-605300,
370,2022-01-05,3,25,652,81,144,119.39,Approved,RFP,994,2022-01-13,,CTR-2023-1212
371,2022-01-07,1,31,740,85,759,351.89,Approved,Quotes,631,2022-01-08,PO-785249,CTR-2021-9723
372,2022-01-17,3,39,936,17,820,421.3,Approved,Contract,962,2022-01-21,PO-837985,CTR-2022-4593
373,2022-01-21,1,29,339,49,359,70.42,Approved,Contract,664,2022-02-01,,CTR-2024-2290
374,2022-01-28,1,22,948,11,546,235.24,Approved,RFP,939,2022-02-03,PO-942351,
375,2022-01-05,1,28,416,72,603,335.67,Approved,RFP,140,2022-01-08,PO-720421,
376,2022-01-24,2,18,503,51,105,309.7,Approved,Contract,256,2022-02-01,PO-286493,CTR-2024-2547
377,2022-01-13,3,31,902,10,475,552.61,Approved,Contract,371,2022-01-26,PO-976221,CTR-2021-7685
378,2022-01-20,2,40,799,88,974,326.05,Approved,Quotes,991,2022-01-29,PO-101876,CTR-2022-7702
379,2022-01-27,1,28,636,99,657,107.33,Approved,RFP,24,2022-02-08,PO-642709,
380,2022-01-25,3,24,721,53,254,143.63,Approved,RFP,186,2022-02-08,PO-368052,CTR-2025-4450
381,2022-01-06,1,32,900,87,495,505.73,Approved,Contract,45,2022-01-20,PO-827397,CTR-2025-3754
382,2022-01-04,1,10,648,20,619,469.66,Approved,RFP,579,2022-01-06,PO-568962,
383,2022-01-16,3,26,247,13,38,190.42,Approved,Contract,353,2022-01-23,PO-397008,CTR-2023-8086
384,2022-01-17,2,14,465,50,737,529.38,Approved,RFP,517,2022-01-23,,
385,2022-01-25,1,36,933,6,115,220.28,Approved,Quotes,480,2022-01-29,PO-667066,
386,2022-01-26,2,33,808,33,735,482.76,Rejected,Quotes,215,2022-02-07,,
387,2022-01-12,3,17,611,51,909,0.69,Approved,RFP,46,2022-01-24,PO-103731,
388,2022-01-23,3,30,708,21,85,252.14,Approved,Quotes,117,2022-02-03,PO-584191,
389,2022-01-20,3,36,1000,49,313,29.61,Approved,RFP,9,2022-01-25,PO-121901,
390,2022-01-25,2,11,637,74,42,325.21,Approved,RFP,709,2022-02-05,PO-299104,
391,2022-01-09,1,18,178,78,300,275.08,Approved,RFP,20,2022-01-17,,CTR-2020-5378
392,2022-01-19,2,28,999,80,293,520.75,Approved,Contract,419,2022-02-02,,CTR-2020-2023
393,2022-01-12,3,39,909,86,801,127.43,Rejected,Quotes,954,2022-01-16,PO-236703,
394,2022-01-24,1,36,736,22,597,61.39,Approved,Quotes,225,2022-02-06,,
395,2022-01-17,2,26,576,72,660,268.54,Approved,Quotes,381,2022-01-27,PO-885507,
396,2022-01-11,2,27,454,85,577,114.91,Approved,Quotes,905,2022-01-17,PO-721307,
397,2022-01-11,3,14,236,8,389,152.47,Approved,Quotes,514,2022-01-12,PO-130013,
398,2022-01-05,1,29,470,84,735,467.1,Approved,Emergency,179,2022-01-09,PO-434849,
399,2022-01-02,2,40,949,14,270,521.92,Approved,Contract,855,2022-01-14,,CTR-2021-2416
400,2022-01-04,3,15,188,71,635,332.06,Pending,RFP,,,,
401,2022-01-24,1,34,796,26,675,352.25,Pending,RFP,,,PO-659631,
402,2022-01-04,2,36,721,37,747,193.55,Approved,Contract,435,2022-01-13,PO-341970,CTR-2024-9115
403,2022-01-29,2,13,579,97,964,340.35,Pending,Quotes,,,PO-577178,
404,2022-01-20,1,20,42,31,861,240.57,Approved,Quotes,621,2022-01-23,PO-343127,
405,2022-01-22,3,15,412,1,618,524.03,Approved,Emergency,475,2022-01-27,PO-843609,
406,2022-01-08,3,27,644,5,439,157.9,Approved,RFP,575,2022-01-11,PO-548452,
407,2022-01-14,1,14,851,99,868,343.4,Approved,RFP,360,2022-01-22,PO-711376,
408,2022-01-20,1,11,986,100,505,33.28,Pending,Contract,,,PO-941946,CTR-2025-1995
409,2022-01-09,2,22,967,76,427,307.48,Approved,Quotes,504,2022-01-23,PO-376969,
410,2022-01-07,1,17,401,66,618,301.26,Pending,RFP,,,PO-672443,
411,2022-01-22,2,18,158,95,234,216.18,Pending,RFP,,,PO-392273,CTR-2024-7494
412,2022-01-16,3,14,828,14,99,284.99,Rejected,Quotes,642,2022-01-24,PO-495010,
413,2022-01-02,2,35,350,77,143,443.28,Approved,Quotes,465,2022-01-04,PO-798521,CTR-2024-1254
414,2022-01-24,1,17,421,38,153,104.52,Rejected,Contract,548,2022-02-05,PO-424110,CTR-2021-2224
415,2022-01-20,2,30,241,83,676,481.6,Approved,Contract,585,2022-01-28,PO-910654,CTR-2024-3477
416,2022-01-12,1,19,526,19,730,439.42,Approved,Quotes,614,2022-01-14,,CTR-2020-2853
417,2022-01-10,1,38,716,22,477,190.44,Approved,Quotes,650,2022-01-15,PO-136559,
418,2022-01-11,1,31,501,95,7,338.72,Approved,Contract,233,2022-01-15,PO-724600,CTR-2020-3544
419,2022-01-23,3,19,158,16,551,92.97,Approved,Contract,842,2022-01-25,PO-245026,CTR-2025-4673
420,2022-01-23,1,31,734,71,831,395.33,Rejected,RFP,664,2022-01-31,PO-824601,
421,2022-01-06,1,36,934,48,472,274.0,Approved,Quotes,620,2022-01-18,PO-656474,
422,2022-01-03,1,12,393,60,772,162.88,Pending,RFP,,,PO-894952,CTR-2025-7484
423,2022-01-22,1,17,540,10,567,29.85,Approved,Quotes,506,2022-01-28,PO-701332,
424,2022-01-17,1,36,276,40,561,369.17,Approved,Quotes,68,2022-01-27,,CTR-2025-6039
425,2022-01-04,1,39,213,78,633,535.89,Approved,Contract,921,2022-01-14,PO-884420,CTR-2024-2414
426,2022-01-11,3,12,69,90,310,352.13,Approved,Quotes,302,2022-01-14,PO-758835,
427,2022-01-01,2,10,666,24,219,547.64,Approved,Emergency,117,2022-01-13,PO-539239,
428,2022-01-29,1,36,433,17,416,402.38,Pending,RFP,,,,
429,2022-01-02,3,29,633,47,372,184.33,Approved,Quotes,275,2022-01-10,,CTR-2021-3635
430,2022-01-13,2,38,760,58,182,64.52,Approved,Quotes,885,2022-01-18,,
431,2022-01-26,1,25,974,73,490,151.66,Approved,Emergency,164,2022-02-08,PO-712936,CTR-2020-2664
432,2022-01-15,3,14,343,89,246,366.96,Approved,Emergency,897,2022-01-19,PO-436382,CTR-2020-7500
433,2022-01-26,1,21,649,91,743,135.48,Approved,Contract,189,2022-02-04,PO-794492,CTR-2022-2810
434,2022-01-07,2,29,614,92,560,293.34,Approved,Quotes,622,2022-01-21,PO-176281,CTR-2023-9949
435,2022-01-22,1,35,795,27,268,497.07,Approved,Quotes,47,2022-01-23,PO-666031,CTR-2022-4665
436,2022-01-13,2,23,933,27,716,108.2,Pending,RFP,,,,
437,2022-01-02,3,39,776,15,759,304.84,Approved,RFP,425,2022-01-07,PO-598870,
438,2022-01-06,1,28,585,29,489,186.24,Approved,Emergency,295,2022-01-08,PO-101006,
439,2022-01-28,2,24,120,35,795,217.33,Pending,Quotes,,,,
440,2022-01-11,1,10,912,56,803,104.02,Approved,RFP,644,2022-01-23,PO-321699,CTR-2023-1168
441,2022-01-05,3,39,70,66,477,81.48,Approved,RFP,238,2022-01-16,PO-334721,
442,2022-01-08,3,13,368,65,432,380.06,Pending,Contract,,,PO-924689,CTR-2025-8699
443,2022-01-12,1,27,72,1,26,211.35,Pending,Contract,,,,CTR-2021-5008
444,2022-01-16,3,13,95,32,481,158.53,Pending,Emergency,,,PO-727641,
445,2022-01-11,1,18,460,44,567,377.74,Approved,Contract,560,2022-01-24,PO-817368,CTR-2025-6592
446,2022-01-18,1,33,787,2,708,295.45,Approved,Quotes,983,2022-01-22,PO-727617,
447,2022-01-03,2,39,372,78,726,356.74,Pending,RFP,,,,
448,2022-01-17,3,34,199,100,724,110.85,Approved,RFP,152,2022-01-23,,CTR-2025-6201
449,2022-01-11,1,18,828,95,442,29.61,Approved,RFP,420,2022-01-13,PO-418609,CTR-2022-9182
450,2022-01-13,2,39,197,69,1,290.93,Approved,Quotes,914,2022-01-20,PO-405076,
451,2022-01-26,3,23,806,76,222,431.22,Approved,RFP,480,2022-02-06,PO-132953,
452,2022-01-19,2,15,805,4,595,262.23,Approved,Quotes,712,2022-01-30,,CTR-2024-5521
453,2022-01-26,2,31,921,29,35,32.49,Pending,RFP,,,,
454,2022-01-12,1,37,325,29,557,51.06,Rejected,RFP,98,2022-01-21,,
455,2022-01-21,2,21,650,85,526,329.5,Pending,RFP,,,PO-544772,
456,2022-01-16,1,14,647,16,869,196.35,Approved,Quotes,332,2022-01-30,PO-314332,
457,2022-01-12,1,23,307,14,342,433.27,Rejected,RFP,164,2022-01-17,PO-951248,
458,2022-01-16,1,18,135,23,86,227.48,Pending,Contract,,,PO-388940,CTR-2020-1508
459,2022-01-23,3,32,531,55,850,17.94,Approved,Contract,817,2022-02-06,PO-829187,CTR-2020-1261
460,2022-01-14,1,19,837,72,775,455.81,Approved,RFP,460,2022-01-17,PO-966052,
461,2022-01-19,3,27,631,4,622,303.73,Approved,RFP,945,2022-01-22,PO-845919,
462,2022-01-09,2,24,537,44,52,328.93,Approved,Contract,484,2022-01-10,,CTR-2024-4181
463,2022-01-12,3,37,996,77,909,455.34,Approved,Emergency,983,2022-01-18,PO-260478,CTR-2023-4788
464,2022-01-11,1,18,649,1,544,163.21,Approved,Quotes,890,2022-01-18,PO-685489,
465,2022-01-24,3,27,690,37,274,140.94,Approved,Quotes,521,2022-02-07,PO-168029,
466,2022-01-10,1,11,520,19,686,161.49,Approved,RFP,921,2022-01-14,PO-826857,
467,2022-01-16,2,12,659,63,127,28.38,Approved,RFP,155,2022-01-17,PO-701234,CTR-2025-6703
468,2022-01-21,3,32,719,24,27,109.96,Approved,Contract,96,2022-01-24,,CTR-2022-3308
469,2022-01-25,1,32,754,54,457,313.75,Pending,Quotes,,,PO-710913,CTR-2022-2650
470,2022-01-29,1,40,235,24,647,200.68,Approved,RFP,619,2022-02-10,PO-280068,
471,2022-01-17,3,39,284,24,713,221.0,Approved,RFP,715,2022-01-22,PO-995880,
472,2022-01-02,3,31,748,61,809,113.94,Approved,Quotes,338,2022-01-05,PO-396049,
473,2022-01-27,3,25,756,70,825,359.4,Approved,Quotes,863,2022-02-05,PO-586340,
474,2022-01-23,2,19,733,25,647,273.58,Approved,Contract,193,2022-01-24,PO-630767,CTR-2021-3632
475,2022-01-23,3,16,897,17,787,167.32,Approved,Quotes,863,2022-02-03,PO-153756,CTR-2022-4442
476,2022-01-16,1,14,99,53,306,278.46,Approved,RFP,504,2022-01-21,PO-958064,CTR-2024-9825
477,2022-01-20,3,34,702,8,668,446.35,Approved,Contract,676,2022-01-21,,CTR-2023-2432
478,2022-01-27,3,24,326,60,81,32.54,Approved,Contract,185,2022-02-10,,CTR-2021-5929
479,2022-01-12,2,14,349,60,204,4.08,Approved,Quotes,598,2022-01-15,PO-273244,CTR-2025-8245
480,2022-01-15,1,16,366,28,468,451.37,Pending,Contract,,,PO-420441,CTR-2020-3455
481,2022-01-10,2,16,740,63,56,448.7,Approved,Contract,604,2022-01-24,PO-677071,CTR-2020-7850
482,2022-01-04,1,30,42,99,639,468.98,Approved,Contract,601,2022-01-10,PO-948017,CTR-2020-7650
483,2022-01-27,1,37,120,78,37,391.23,Approved,Quotes,347,2022-02-06,PO-851360,CTR-2023-9838
484,2022-01-14,2,22,319,59,582,184.4,Approved,RFP,417,2022-01-15,,
485,2022-01-17,3,19,946,30,113,254.13,Pending,Quotes,,,PO-106538,CTR-2024-9256
486,2022-01-19,3,12,975,99,621,540.08,Pending,Quotes,,,PO-574790,
487,2022-01-02,1,27,546,13,411,218.96,Rejected,Contract,244,2022-01-10,PO-327016,CTR-2022-5134
488,2022-01-05,1,24,38,60,394,457.14,Approved,Emergency,240,2022-01-12,,CTR-2024-7319
489,2022-01-08,1,19,560,79,291,252.31,Approved,Contract,24,2022-01-13,PO-557910,CTR-2021-2663
490,2022-01-02,2,13,256,72,166,491.67,Approved,Contract,589,2022-01-14,PO-300229,CTR-2023-9758
491,2022-01-01,3,37,297,84,619,440.25,Approved,Quotes,740,2022-01-05,PO-821203,CTR-2023-4313
492,2022-01-22,3,39,387,16,679,246.14,Approved,RFP,450,2022-01-30,PO-809297,
493,2022-01-20,3,40,895,66,889,167.94,Approved,Contract,269,2022-01-21,PO-858841,CTR-2024-8907
494,2022-01-16,3,18,365,61,205,3.98,Approved,Quotes,370,2022-01-18,,CTR-2023-5002
495,2022-01-08,2,28,229,70,50,361.68,Approved,RFP,879,2022-01-16,,CTR-2023-2403
496,2022-01-22,2,20,607,35,695,347.53,Approved,RFP,916,2022-01-23,PO-678644,CTR-2020-8239
497,2022-01-01,3,16,761,52,47,76.7,Approved,Quotes,234,2022-01-09,PO-694512,CTR-2024-3691
498,2022-01-23,2,31,651,68,394,179.72,Pending,RFP,,,PO-441160,
499,2022-01-03,3,11,175,4,702,389.64,Approved,Emergency,716,2022-01-14,,
500,2022-01-25,1,40,478,78,315,202.64,Approved,Contract,231,2022-01-29,PO-709524,CTR-2025-9479
501,2022-01-07,3,13,580,32,162,451.84,Approved,Quotes,896,2022-01-19,,
502,2022-01-07,1,22,486,90,540,495.38,Pending,RFP,,,,
503,2022-01-16,2,35,561,10,448,92.74,Approved,Contract,545,2022-01-19,PO-690568,CTR-2023-3857
504,2022-01-10,1,28,605,33,29,32.97,Approved,Quotes,28,2022-01-18,,
505,2022-01-22,2,30,177,98,528,340.19,Pending,Contract,,,PO-344797,CTR-2024-8999
506,2022-01-02,2,10,434,7,14,30.96,Approved,Quotes,521,2022-01-08,PO-747633,CTR-2021-2090
507,2022-01-14,3,38,479,77,405,291.77,Approved,Contract,617,2022-01-16,PO-440021,CTR-2025-7753
508,2022-01-16,3,39,637,42,884,207.2,Rejected,Contract,499,2022-01-30,,CTR-2023-2416
509,2022-01-19,1,22,737,48,861,408.17,Approved,RFP,869,2022-01-21,PO-184811,
510,2022-01-22,2,27,80,10,955,76.32,Approved,Quotes,347,2022-01-27,,
511,2022-01-27,2,16,81,19,636,116.56,Approved,Contract,386,2022-02-04,,CTR-2020-6095
512,2022-01-18,2,20,667,71,790,468.78,Approved,RFP,142,2022-01-29,PO-397642,
513,2022-01-15,3,11,32,56,425,8.66,Approved,Quotes,619,2022-01-17,PO-409219,
514,2022-01-29,1,30,76,63,783,372.0,Approved,RFP,55,2022-02-07,,
515,2022-01-13,1,14,670,20,273,221.56,Approved,Quotes,35,2022-01-27,PO-756191,
516,2022-01-16,1,29,593,97,504,188.53,Approved,RFP,131,2022-01-30,PO-446820,
517,2022-01-02,1,34,23,94,614,306.01,Approved,Quotes,102,2022-01-12,PO-218246,CTR-2024-3118
518,2022-01-19,2,38,585,23,179,521.14,Approved,Contract,902,2022-02-01,PO-540398,CTR-2021-8738
519,2022-01-04,1,40,425,19,868,142.99,Approved,RFP,9,2022-01-16,PO-800995,CTR-2023-4843
520,2022-01-13,2,18,25,52,228,178.95,Approved,Contract,232,2022-01-23,PO-486570,CTR-2025-9394
521,2022-01-22,1,16,274,62,109,243.4,Approved,RFP,560,2022-02-05,,
522,2022-01-15,2,11,274,31,667,168.72,Approved,RFP,787,2022-01-17,PO-669882,
523,2022-01-05,1,40,544,9,874,250.78,Approved,Quotes,362,2022-01-16,PO-931746,
524,2022-01-06,2,15,583,88,926,74.77,Approved,Contract,131,2022-01-14,,CTR-2024-4550
525,2022-01-20,2,33,147,51,889,155.65,Approved,Quotes,793,2022-01-22,PO-809259,CTR-2023-6023
526,2022-01-07,2,34,431,16,116,198.55,Approved,Quotes,866,2022-01-16,,
527,2022-01-17,2,33,188,94,104,467.58,Pending,Quotes,,,,
528,2022-01-26,2,39,873,86,925,243.7,Approved,RFP,94,2022-02-08,PO-863919,
529,2022-01-27,1,17,873,88,409,436.66,Approved,Quotes,644,2022-01-30,PO-423745,
530,2022-01-12,2,31,967,5,555,206.08,Rejected,Quotes,515,2022-01-20,PO-787900,CTR-2025-9455
531,2022-01-04,1,18,686,46,182,79.34,Approved,Quotes,527,2022-01-07,,
532,2022-01-29,3,35,332,6,715,374.34,Approved,RFP,127,2022-02-10,,CTR-2025-2872
533,2022-01-15,2,19,651,78,524,477.97,Approved,Contract,846,2022-01-16,PO-983765,CTR-2024-7228
534,2022-01-25,3,17,960,21,981,262.74,Pending,RFP,,,PO-844591,
535,2022-01-11,1,23,389,77,850,391.83,Rejected,Contract,111,2022-01-16,PO-255045,CTR-2024-7528
536,2022-01-06,2,21,768,52,1000,250.38,Approved,RFP,837,2022-01-14,,CTR-2020-8785
537,2022-01-18,3,22,894,28,35,112.92,Pending,Contract,,,,CTR-2023-9869
538,2022-01-03,1,14,510,27,140,358.59,Approved,Contract,994,2022-01-17,PO-762494,CTR-2020-5133
539,2022-01-10,3,31,892,33,747,66.81,Approved,Contract,296,2022-01-22,,CTR-2025-4346
540,2022-01-05,3,18,408,53,875,301.71,Approved,Quotes,373,2022-01-06,,
541,2022-01-09,2,15,606,81,251,254.75,Rejected,Quotes,589,2022-01-12,,CTR-2022-7728
542,2022-01-17,2,29,929,6,3,63.13,Approved,RFP,600,2022-01-19,PO-425978,
543,2022-01-22,2,32,540,79,371,428.55,Approved,RFP,566,2022-01-28,PO-582455,
544,2022-01-23,3,34,589,22,884,350.19,Approved,RFP,806,2022-01-30,PO-312169,
545,2022-01-28,1,40,309,79,2,59.69,Approved,Contract,711,2022-01-30,PO-478043,CTR-2020-8840
546,2022-01-29,3,17,111,40,150,71.26,Approved,Contract,469,2022-02-05,,CTR-2022-9187
547,2022-01-05,2,33,756,3,441,216.93,Rejected,RFP,684,2022-01-11,PO-449913,
548,2022-01-16,2,24,710,98,882,458.13,Approved,RFP,14,2022-01-17,PO-927269,
549,2022-01-19,2,12,788,51,393,137.61,Approved,RFP,138,2022-01-27,PO-791822,CTR-2022-1140
550,2022-01-11,1,36,817,39,626,400.55,Pending,RFP,,,PO-746594,
551,2022-01-03,2,22,936,71,772,238.77,Approved,RFP,706,2022-01-06,,
552,2022-01-21,1,33,440,45,526,55.35,Approved,RFP,653,2022-01-23,PO-628981,
553,2022-01-26,2,13,766,74,590,118.97,Approved,RFP,280,2022-02-01,,CTR-2021-9441
554,2022-01-07,1,15,475,19,142,211.37,Approved,Quotes,899,2022-01-17,PO-981094,CTR-2023-5605
555,2022-01-25,1,21,380,79,897,160.97,Approved,RFP,568,2022-02-03,PO-947903,
556,2022-01-20,3,17,322,100,9,63.02,Approved,RFP,729,2022-01-27,PO-120057,CTR-2020-3899
557,2022-01-27,1,15,946,61,205,467.01,Approved,RFP,600,2022-02-04,PO-289684,
